UNITNUM,COUNTYNAME,COUNTY,VTDNAME,VTDCODE,TOT_POP,TOT_WHITE,TOT_BLACK,TOT_ASIAN,TOT_AMIND,TOT_OTHER,TOT_HISPANIC,VAP_TOTAL,VAP_WHITE,VAP_BLACK,VAP_ASIAN,VAP_AMIND,VAP_OTHER,VAP_HISPANIC,REG_TOTAL_25_12,REG_WHITE_25_12,REG_BLACK_25_12,REG_OTHER_25_12,REG_DEM_TOTAL_25_12,REG_DEM_WHITE_25_12,REG_DEM_BLACK_25_12,REG_DEM_OTHER_25_12,REG_REP_TOTAL_25_12,REG_REP_WHITE_25_12,REG_REP_BLACK_25_12,REG_REP_OTHER_25_12,REG_OTH_TOTAL_25_12,REG_OTH_WHITE_25_12,REG_OTH_BLACK_25_12,REG_OTH_OTHER_25_12
2785,East Baton Rouge,033,1-47,22033001-47,2479,2070,110,168,28,103,108,2013,1687,80,141,23,82,82,1843,1622,64,157,422,345,41,36,849,817,3,29,572,460,20,92
2874,East Baton Rouge,033,1-48,22033001-48,2147,1916,75,30,23,103,119,1733,1571,45,21,15,81,88,1520,1418,20,82,367,339,12,16,651,629,0,22,502,450,8,44
2923,East Baton Rouge,033,1-49,22033001-49,1702,1407,161,41,24,69,89,1396,1179,113,34,10,60,69,1193,1053,68,72,253,187,45,21,573,548,4,21,367,318,19,30
2808,East Baton Rouge,033,1-5,220330001-5,3863,1115,2224,234,36,254,346,3218,1043,1744,206,26,199,254,1207,225,895,87,806,85,686,35,68,48,11,9,333,92,198,43
2804,East Baton Rouge,033,1-50,22033001-50,1694,62,1502,10,10,110,117,1286,59,1127,8,8,84,93,740,13,695,32,562,5,541,16,16,1,11,4,162,7,143,12
2916,East Baton Rouge,033,1-51,22033001-51,930,25,889,3,6,7,13,693,19,660,1,6,7,12,417,12,390,15,306,5,292,9,12,4,7,1,99,3,91,5
2903,East Baton Rouge,033,1-52,22033001-52,2288,1433,578,135,21,121,120,1794,1171,409,99,20,95,99,1308,862,301,145,501,258,210,33,386,340,8,38,421,264,83,74
2898,East Baton Rouge,033,1-53,22033001-53,1464,1012,282,105,13,52,55,1194,842,215,82,12,43,44,971,672,217,82,354,166,163,25,348,314,8,26,269,192,46,31
2866,East Baton Rouge,033,1-54,22033001-54,1327,214,963,113,13,24,26,1086,205,751,97,13,20,21,918,113,723,82,634,32,581,21,96,60,11,25,188,21,131,36
2927,East Baton Rouge,033,1-55,22033001-55,2231,942,811,354,22,102,129,1767,813,568,282,17,87,103,1137,508,452,177,489,118,334,37,332,267,15,50,316,123,103,90
2885,East Baton Rouge,033,1-56,22033001-56,1367,1201,58,32,11,65,70,1106,977,42,26,9,53,55,1127,1035,31,61,234,202,19,13,575,557,4,14,318,276,8,34
2820,East Baton Rouge,033,1-57,22033001-57,1359,721,434,32,13,159,185,1090,644,323,17,3,103,128,620,456,141,23,254,159,85,10,165,159,5,1,201,138,51,12
2826,East Baton Rouge,033,1-58,22033001-58,2371,104,2245,1,9,12,32,1610,91,1504,1,8,6,24,1037,45,964,28,755,18,723,14,39,16,22,1,243,11,219,13
2787,East Baton Rouge,033,1-59,22033001-59,756,16,721,1,3,15,16,566,13,534,1,3,15,13,367,9,346,12,282,4,273,5,9,0,9,0,76,5,64,7
2765,East Baton Rouge,033,1-6,220330001-6,909,122,747,4,6,30,35,732,111,590,4,6,21,21,413,29,366,18,288,8,274,6,19,8,11,0,106,13,81,12
2899,East Baton Rouge,033,1-60,22033001-60,2796,1166,1274,181,35,140,146,2165,1007,886,135,29,108,112,1333,582,590,161,646,163,439,44,302,256,12,34,385,163,139,83
2802,East Baton Rouge,033,1-61,22033001-61,2292,37,2240,1,2,12,29,1619,33,1579,0,0,7,22,975,19,924,32,717,11,696,10,36,5,29,2,222,3,199,20
2931,East Baton Rouge,033,1-62,22033001-62,1524,32,1449,18,7,18,33,1183,32,1126,6,6,13,18,760,9,723,28,579,4,565,10,13,4,7,2,168,1,151,16
2905,East Baton Rouge,033,1-63,22033001-63,1378,26,1335,0,1,16,20,1079,23,1044,0,1,11,10,727,5,702,20,559,2,548,9,20,1,18,1,148,2,136,10
2877,East Baton Rouge,033,1-64,22033001-64,924,790,44,14,24,52,58,793,680,37,11,21,44,51,587,514,28,45,211,175,18,18,155,148,1,6,221,191,9,21
2824,East Baton Rouge,033,1-65,22033001-65,1466,734,653,18,10,51,55,1200,616,514,13,10,47,52,628,394,183,51,261,120,124,17,145,133,4,8,222,141,55,26
2888,East Baton Rouge,033,1-66,22033001-66,2714,1215,1219,62,31,187,202,2159,1045,894,45,24,151,169,1173,756,338,79,473,226,227,20,318,295,8,15,382,235,103,44
2917,East Baton Rouge,033,1-67,22033001-67,750,162,568,2,2,16,19,608,149,445,1,1,12,14,377,73,288,16,269,32,231,6,21,14,7,0,87,27,50,10
2886,East Baton Rouge,033,1-69,22033001-69,3473,2577,520,200,45,131,188,3021,2276,419,172,35,119,169,1456,1276,76,104,420,336,48,36,577,557,1,19,459,383,27,49
2915,East Baton Rouge,033,1-7,220330001-7,1061,903,88,16,13,41,38,916,806,51,12,12,35,32,704,620,43,41,307,262,27,18,156,149,1,6,241,209,15,17
2775,East Baton Rouge,033,1-70,22033001-70,2257,158,1955,50,14,80,98,1777,145,1518,37,14,63,80,1545,87,1389,69,1226,32,1159,35,52,31,19,2,267,24,211,32
2928,East Baton Rouge,033,1-71,22033001-71,2706,710,1425,410,32,129,152,2052,624,1015,305,26,82,98,1300,437,697,166,681,106,535,40,280,224,18,38,339,107,144,88
2883,East Baton Rouge,033,1-72,22033001-72,2518,1152,987,198,33,148,153,2040,1049,680,155,33,123,127,1495,771,532,192,613,194,374,45,427,372,14,41,455,205,144,106
2924,East Baton Rouge,033,1-73,22033001-73,2112,782,1067,57,38,168,218,1712,642,884,40,26,120,151,1460,605,785,70,794,112,658,24,378,354,8,16,288,139,119,30
2935,East Baton Rouge,033,1-74,22033001-74,1701,1433,71,80,30,87,91,1281,1093,53,63,22,50,57,1187,1042,70,75,267,197,57,13,583,564,0,19,337,281,13,43
2814,East Baton Rouge,033,1-75,22033001-75,1502,1277,74,51,30,70,68,1258,1078,61,40,29,50,48,1172,1049,41,82,299,250,28,21,527,510,1,16,346,289,12,45
3364,East Baton Rouge,033,1-76,22033001-76,4258,2605,810,548,59,236,306,3958,2452,738,510,51,207,273,876,488,262,126,355,137,169,49,163,142,5,16,358,209,88,61
2827,East Baton Rouge,033,1-77,22033001-77,2497,59,2393,2,3,40,63,1825,56,1729,1,3,36,52,1421,23,1365,33,1133,14,1095,24,30,4,25,1,258,5,245,8
2798,East Baton Rouge,033,1-78,22033001-78,2328,197,2004,23,11,93,102,1756,184,1479,17,7,69,72,946,106,804,36,664,33,619,12,65,45,17,3,217,28,168,21
3357,East Baton Rouge,033,1-79,22033001-79,2284,1437,507,158,37,145,156,2010,1294,423,139,31,123,131,987,692,225,70,333,152,160,21,360,344,4,12,294,196,61,37
2919,East Baton Rouge,033,1-8,220330001-8,1049,919,35,15,20,60,42,860,756,31,14,15,44,35,706,656,20,30,233,209,16,8,226,215,0,11,247,232,4,11
2783,East Baton Rouge,033,1-80,22033001-80,3709,2336,1021,113,66,173,203,3105,2085,747,95,38,140,152,1768,1264,379,125,541,252,260,29,693,661,7,25,534,351,112,71
2893,East Baton Rouge,033,1-81,22033001-81,4300,498,2902,62,41,797,902,2978,431,1916,47,34,550,619,797,184,555,58,464,44,404,16,104,83,17,4,229,57,134,38
2864,East Baton Rouge,033,1-82,22033001-82,2189,186,1886,57,3,57,66,1697,179,1440,39,1,38,40,1386,94,1222,70,1003,31,939,33,82,42,25,15,301,21,258,22
2793,East Baton Rouge,033,1-83,22033001-83,2417,526,1416,44,28,403,445,1839,489,1018,34,23,275,312,840,203,555,82,510,59,420,31,96,81,8,7,234,63,127,44
2819,East Baton Rouge,033,1-84,22033001-84,1657,17,1630,0,1,9,10,1189,17,1163,0,1,8,4,873,12,829,32,665,2,651,12,24,3,19,2,184,7,159,18
2821,East Baton Rouge,033,1-85,22033001-85,3086,36,3016,12,2,20,32,2362,24,2312,9,2,15,20,1464,9,1413,42,1084,4,1068,12,27,1,26,0,353,4,319,30
2859,East Baton Rouge,033,1-86,22033001-86,1864,17,1834,2,1,10,9,1465,15,1439,1,1,9,8,1090,9,1061,20,851,4,839,8,22,3,19,0,217,2,203,12
2817,East Baton Rouge,033,1-87,22033001-87,3316,842,1594,488,30,362,393,2357,705,1030,355,27,240,253,1623,490,865,268,812,107,639,66,317,238,17,62,494,145,209,140
2897,East Baton Rouge,033,1-88,22033001-88,2236,110,1920,36,17,153,181,1474,93,1237,32,15,97,111,386,45,324,17,229,13,212,4,24,14,8,2,133,18,104,11
2912,East Baton Rouge,033,1-89,22033001-89,1491,1119,220,52,16,84,98,1238,950,159,45,12,72,81,878,664,150,64,227,120,96,11,402,385,3,14,249,159,51,39
2794,East Baton Rouge,033,1-9,220330001-9,1860,813,851,92,17,87,111,1449,698,605,67,10,69,84,941,487,378,76,442,136,277,29,212,195,9,8,287,156,92,39
2780,East Baton Rouge,033,1-90,22033001-90,3483,1533,1452,208,28,262,286,2702,1297,1066,148,20,171,173,1509,888,489,132,585,194,359,32,471,428,9,34,453,266,121,66
2855,East Baton Rouge,033,1-91,22033001-91,2995,261,2665,0,5,64,82,2331,260,2005,0,4,62,80,709,18,673,18,524,5,508,11,21,5,15,1,164,8,150,6
2861,East Baton Rouge,033,1-92,22033001-92,1062,5,1044,2,2,9,13,819,2,811,2,1,3,6,588,4,564,20,477,4,460,13,3,0,2,1,108,0,102,6
2830,East Baton Rouge,033,1-93,22033001-93,1110,135,835,1,4,135,165,868,110,666,1,3,88,101,277,27,238,12,184,7,173,4,20,14,5,1,73,6,60,7
2857,East Baton Rouge,033,1-94,22033001-94,962,8,951,0,2,1,13,645,5,639,0,0,1,12,438,2,428,8,345,2,340,3,9,0,9,0,84,0,79,5
2862,East Baton Rouge,033,1-95,22033001-95,2018,11,1999,1,1,6,8,1385,11,1367,0,1,6,6,940,2,919,19,760,2,748,10,19,0,19,0,161,0,152,9
8205,East Baton Rouge,033,1-96,22033001-96,2377,474,1524,113,17,249,269,1814,431,1114,94,17,158,183,1044,195,773,76,660,55,587,18,120,83,18,19,264,57,168,39
2978,East Baton Rouge,033,1-97,22033001-97,1506,286,880,64,22,254,289,1083,251,602,50,14,166,185,636,130,434,72,392,41,323,28,81,60,6,15,163,29,105,29
2913,East Baton Rouge,033,1-98,22033001-98,3843,1856,1480,194,53,260,293,3059,1589,1072,151,43,204,222,1895,1043,696,156,761,221,509,31,577,523,14,40,557,299,173,85
2764,East Baton Rouge,033,1-99,22033001-99,3390,1887,943,319,34,207,241,2586,1564,636,211,31,144,149,1897,1170,515,212,693,256,379,58,629,567,8,54,575,347,128,100
2825,East Baton Rouge,033,2-1,220330002-1,2966,189,2596,3,30,148,207,2168,156,1897,3,14,98,126,1579,87,1423,69,1158,31,1106,21,61,31,20,10,360,25,297,38
2863,East Baton Rouge,033,2-10,22033002-10,1594,432,1127,0,5,30,30,1283,376,889,0,4,14,16,1135,301,798,36,702,41,647,14,217,194,14,9,216,66,137,13
2865,East Baton Rouge,033,2-11,22033002-11,1503,105,1384,4,1,9,14,1110,100,997,4,0,9,13,687,51,618,18,513,21,484,8,23,15,7,1,151,15,127,9
2860,East Baton Rouge,033,2-12,22033002-12,2543,460,2018,11,23,31,40,1977,415,1509,6,22,25,33,1488,266,1176,46,1029,74,937,18,154,127,19,8,305,65,220,20
2849,East Baton Rouge,033,2-13,22033002-13,1982,544,1227,11,23,177,193,1666,524,945,8,20,169,193,830,151,669,10,547,36,508,3,94,74,18,2,189,41,143,5
2848,East Baton Rouge,033,2-14,22033002-14,2057,711,1255,19,21,51,49,1547,606,864,16,15,46,40,1141,378,725,38,670,72,582,16,226,199,20,7,245,107,123,15
2841,East Baton Rouge,033,2-15,22033002-15,1060,340,675,14,15,16,32,772,282,451,12,13,14,27,589,163,398,28,360,34,306,20,90,81,8,1,139,48,84,7
2938,East Baton Rouge,033,2-16,22033002-16,1620,34,1571,1,3,11,18,1241,28,1203,0,1,9,11,1021,12,984,25,812,8,791,13,16,1,15,0,193,3,178,12
2835,East Baton Rouge,033,2-17,22033002-17,2170,317,1774,14,15,50,81,1562,281,1226,13,11,31,55,967,172,763,32,618,39,566,13,105,79,21,5,244,54,176,14
2838,East Baton Rouge,033,2-18,22033002-18,2297,1548,565,43,40,101,82,1677,1185,374,24,27,67,57,1357,923,375,59,475,156,304,15,510,488,7,15,372,279,64,29
2770,East Baton Rouge,033,2-19,22033002-19,1205,136,1058,6,1,4,12,874,119,746,4,1,4,10,566,57,495,14,390,14,368,8,41,33,7,1,135,10,120,5
2851,East Baton Rouge,033,2-2,220330002-2,2040,281,1717,7,5,30,26,1571,266,1280,2,5,18,16,1289,158,1094,37,940,46,874,20,106,78,22,6,243,34,198,11
2772,East Baton Rouge,033,2-20,22033002-20,571,156,404,3,1,7,13,442,140,293,3,0,6,10,350,95,248,7,215,25,188,2,54,47,3,4,81,23,57,1
2845,East Baton Rouge,033,2-21,22033002-21,2493,1445,899,46,44,59,79,1701,1003,600,24,33,41,46,1554,843,652,59,588,85,492,11,569,531,23,15,397,227,137,33
2856,East Baton Rouge,033,2-22,22033002-22,1718,17,1686,2,3,10,24,1223,9,1204,2,3,5,9,970,10,945,15,764,6,752,6,16,1,13,2,190,3,180,7
2973,East Baton Rouge,033,2-23,22033002-23,1742,13,1719,2,2,6,14,1235,8,1219,2,2,4,9,971,18,923,30,773,7,748,18,21,5,13,3,177,6,162,9
2858,East Baton Rouge,033,2-24,22033002-24,749,16,731,0,1,1,2,606,12,593,0,0,1,2,561,4,548,9,476,2,469,5,8,1,7,0,77,1,72,4
2852,East Baton Rouge,033,2-25,22033002-25,3243,514,2654,6,20,49,40,2511,476,1982,5,15,33,29,1703,266,1386,51,1192,61,1104,27,164,133,26,5,347,72,256,19
2843,East Baton Rouge,033,2-26,22033002-26,1664,943,677,4,23,17,19,1265,703,533,2,13,14,14,1019,544,450,25,445,75,365,5,343,330,8,5,231,139,77,15
2930,East Baton Rouge,033,2-27,22033002-27,1779,68,1467,18,2,224,227,1374,58,1177,15,2,122,123,1208,35,1145,28,967,14,938,15,33,13,17,3,208,8,190,10
2836,East Baton Rouge,033,2-28,22033002-28,3118,1030,1944,42,45,57,86,2220,794,1321,28,37,40,55,1746,571,1095,80,979,79,870,30,352,326,12,14,415,166,213,36
2837,East Baton Rouge,033,2-29,22033002-29,1325,578,678,28,11,30,36,1000,438,509,21,5,27,27,937,387,517,33,460,34,418,8,266,245,15,6,211,108,84,19
2844,East Baton Rouge,033,2-3,220330002-3,1254,323,878,7,12,34,28,967,293,638,6,10,20,18,688,195,475,18,450,44,398,8,109,101,7,1,129,50,70,9
2829,East Baton Rouge,033,2-30,22033002-30,2592,37,2531,2,8,14,35,1883,27,1839,1,7,9,22,1572,20,1525,27,1250,11,1228,11,37,5,32,0,285,4,265,16
2850,East Baton Rouge,033,2-31,22033002-31,1065,118,813,2,8,124,127,817,109,620,2,6,80,83,379,44,319,16,256,10,241,5,32,17,14,1,91,17,64,10
2847,East Baton Rouge,033,2-32,22033002-32,2374,1218,1034,19,21,82,73,1668,891,685,11,19,62,53,1589,806,708,75,680,109,556,15,514,483,13,18,395,214,139,42
3365,East Baton Rouge,033,2-33,22033002-33,1899,1686,105,9,48,51,41,1425,1288,65,2,39,31,24,1264,1177,58,29,157,113,41,3,830,815,1,14,277,249,16,12
3356,East Baton Rouge,033,2-34,22033002-34,2166,933,1114,48,20,51,57,1491,626,785,26,20,34,38,1242,461,717,64,615,61,536,18,289,259,17,13,338,141,164,33
3361,East Baton Rouge,033,2-35,22033002-35,1120,875,198,6,11,30,32,885,699,149,5,10,22,22,836,678,130,28,199,95,98,6,427,420,2,5,210,163,30,17
3366,East Baton Rouge,033,2-36,22033002-36,2622,1508,957,61,38,58,57,1777,1069,618,37,23,30,18,1595,904,611,80,606,107,471,28,560,529,10,21,429,268,130,31
3363,East Baton Rouge,033,2-37,22033002-37,1614,251,1278,25,7,53,56,1169,197,901,24,7,40,40,1052,162,857,33,727,29,683,15,99,83,13,3,226,50,161,15
8207,East Baton Rouge,033,2-38,22033002-38,1435,661,691,31,20,32,37,1017,467,494,21,15,20,25,1102,440,614,48,542,56,477,9,293,265,14,14,267,119,123,25
2771,East Baton Rouge,033,2-4,220330002-4,2179,234,1926,5,1,13,15,1632,214,1401,3,1,13,11,1049,104,907,38,748,25,708,15,71,50,17,4,230,29,182,19
2846,East Baton Rouge,033,2-5,220330002-5,2121,655,1361,51,5,49,63,1576,526,969,37,2,42,47,1105,443,614,48,530,61,458,11,281,247,20,14,294,135,136,23
2840,East Baton Rouge,033,2-6,220330002-6,2620,1780,738,6,46,50,63,2092,1416,597,6,35,38,41,1808,1290,485,33,594,194,394,6,831,806,12,13,383,290,79,14
2839,East Baton Rouge,033,2-7,220330002-7,2441,1790,530,4,49,68,70,1900,1417,389,4,31,59,54,1585,1221,322,42,453,191,256,6,769,745,9,15,363,285,57,21
2842,East Baton Rouge,033,2-8,220330002-8,1704,1521,59,7,54,63,61,1249,1135,40,1,34,39,40,1093,1018,49,26,149,112,36,1,687,671,3,13,257,235,10,12
2853,East Baton Rouge,033,2-9,220330002-9,1167,91,1065,0,3,8,15,956,86,860,0,3,7,13,741,36,690,15,597,12,580,5,26,13,13,0,118,11,97,10
2977,East Baton Rouge,033,3-1,220330003-1,2703,2443,133,14,51,62,69,2132,1928,98,11,49,46,46,1988,1800,122,66,343,257,77,9,1149,1115,3,31,496,428,42,26
2878,East Baton Rouge,033,3-10,22033003-10,2302,989,1086,74,20,133,152,1700,829,711,53,14,93,109,986,551,332,103,386,109,250,27,298,269,11,18,302,173,71,58
2778,East Baton Rouge,033,3-11,22033003-11,2511,460,991,52,36,972,1068,1824,395,741,46,22,620,677,502,130,318,54,278,34,225,19,59,48,7,4,165,48,86,31
2979,East Baton Rouge,033,3-12,22033003-12,3399,1002,1569,140,43,645,739,2512,914,1030,109,26,433,505,1353,492,698,163,705,123,529,53,276,221,21,34,372,148,148,76
2782,East Baton Rouge,033,3-13,22033003-13,1343,1059,101,96,20,67,74,1107,891,79,65,20,52,61,1031,867,80,84,227,149,60,18,487,468,2,17,317,250,18,49
2834,East Baton Rouge,033,3-14,22033003-14,1720,1060,536,25,27,72,82,1176,759,322,18,16,61,63,793,573,189,31,208,70,130,8,380,367,2,11,205,136,57,12
2901,East Baton Rouge,033,3-15,22033003-15,2705,1747,519,226,41,172,179,2039,1414,335,145,35,110,123,1636,1208,276,152,398,176,197,25,759,710,10,39,479,322,69,88
2790,East Baton Rouge,033,3-16,22033003-16,1298,1137,43,24,32,62,66,1039,929,31,19,24,36,38,1048,981,30,37,144,107,26,11,635,622,0,13,269,252,4,13
2791,East Baton Rouge,033,3-17,22033003-17,1951,1646,123,64,18,100,95,1556,1333,92,46,17,68,60,1342,1192,65,85,266,211,40,15,699,669,1,29,377,312,24,41
2872,East Baton Rouge,033,3-18,22033003-18,3474,1195,1805,157,35,282,354,2553,930,1276,112,20,215,250,1492,622,725,145,692,105,546,41,386,336,13,37,414,181,166,67
2788,East Baton Rouge,033,3-19,22033003-19,2434,2060,77,158,29,110,115,1965,1680,59,119,19,88,99,1971,1783,45,143,223,172,29,22,1310,1253,4,53,438,358,12,68
2832,East Baton Rouge,033,3-2,220330003-2,2398,1793,477,28,32,68,88,1814,1404,322,22,28,38,42,1472,1170,237,65,372,174,185,13,742,714,6,22,358,282,46,30
2892,East Baton Rouge,033,3-20,22033003-20,3459,699,2190,51,30,489,542,2441,615,1454,44,23,305,342,1232,250,875,107,722,49,635,38,132,97,16,19,378,104,224,50
2873,East Baton Rouge,033,3-21,22033003-21,4942,1449,1936,245,64,1248,1398,3528,1205,1312,187,61,763,851,1730,668,825,237,782,127,599,56,443,355,26,62,505,186,200,119
2902,East Baton Rouge,033,3-22,22033003-22,1813,1505,112,49,38,109,104,1323,1105,81,27,30,80,77,1285,1148,71,66,137,81,44,12,832,803,2,27,316,264,25,27
2925,East Baton Rouge,033,3-23,22033003-23,2220,1354,620,134,30,82,101,1849,1176,483,105,24,61,65,1588,1029,427,132,574,190,352,32,571,528,11,32,443,311,64,68
2929,East Baton Rouge,033,3-24,22033003-24,2555,116,2370,15,21,33,65,1986,95,1851,10,10,20,41,1792,78,1670,44,1397,18,1361,18,67,35,26,6,328,25,283,20
2981,East Baton Rouge,033,3-25,22033003-25,2457,1889,345,61,56,106,108,1760,1398,225,41,41,55,58,1513,1253,191,69,282,130,147,5,871,830,4,37,360,293,40,27
2976,East Baton Rouge,033,3-26,22033003-26,2909,2407,317,37,65,83,70,2187,1839,217,25,45,61,53,2091,1777,251,63,381,182,189,10,1263,1222,11,30,447,373,51,23
2781,East Baton Rouge,033,3-27,22033003-27,4117,1310,2182,171,64,390,411,3273,1178,1622,132,59,282,295,1523,646,756,121,742,153,552,37,319,284,15,20,462,209,189,64
2879,East Baton Rouge,033,3-28,22033003-28,2558,1169,933,291,25,140,159,2055,1056,644,226,22,107,122,1543,698,650,195,694,154,499,41,403,344,9,50,446,200,142,104
2881,East Baton Rouge,033,3-29,22033003-29,1963,1419,363,64,25,92,107,1560,1169,260,44,23,64,80,1090,914,99,77,245,160,72,13,518,495,3,20,327,259,24,44
2773,East Baton Rouge,033,3-3,220330003-3,2862,2088,384,189,49,152,182,2134,1615,252,131,34,102,115,1915,1507,244,164,398,179,178,41,945,898,8,39,572,430,58,84
2980,East Baton Rouge,033,3-30,22033003-30,2863,2151,375,36,61,240,271,2188,1730,244,19,48,147,175,1961,1590,310,61,462,213,238,11,1057,1022,10,25,442,355,62,25
2784,East Baton Rouge,033,3-31,22033003-31,2011,1578,284,55,17,77,97,1714,1366,231,41,14,62,72,1259,1073,127,59,291,179,95,17,611,591,4,16,357,303,28,26
2805,East Baton Rouge,033,3-32,22033003-32,1877,687,907,83,18,182,205,1447,607,617,71,18,134,152,1014,433,484,97,463,83,355,25,256,223,7,26,295,127,122,46
2796,East Baton Rouge,033,3-33,22033003-33,3269,2015,839,109,50,256,292,2482,1645,542,71,44,180,200,1821,1219,460,142,573,214,335,24,696,649,7,40,552,356,118,78
2867,East Baton Rouge,033,3-34,22033003-34,2990,1785,948,107,26,124,154,2336,1515,628,86,16,91,96,1597,1156,329,112,421,166,230,25,711,665,12,34,465,325,87,53
2921,East Baton Rouge,033,3-35,22033003-35,2727,2070,308,184,31,134,142,2294,1759,264,139,24,108,111,1575,1286,195,94,303,147,138,18,859,812,13,34,413,327,44,42
2789,East Baton Rouge,033,3-36,22033003-36,1629,1299,136,115,16,63,70,1400,1120,114,88,16,62,68,1140,936,95,109,242,161,66,15,558,521,4,33,340,254,25,61
2769,East Baton Rouge,033,3-37,22033003-37,1148,879,206,9,20,34,38,905,710,142,8,17,28,27,789,626,147,16,203,84,115,4,403,396,1,6,183,146,31,6
2869,East Baton Rouge,033,3-38,22033003-38,1253,927,175,89,19,43,54,1001,759,133,62,15,32,33,960,774,92,94,172,83,77,12,508,480,0,28,280,211,15,54
2922,East Baton Rouge,033,3-39,22033003-39,2231,703,988,105,26,409,528,1665,588,700,81,23,273,361,554,188,314,52,278,38,229,11,97,83,8,6,179,67,77,35
2792,East Baton Rouge,033,3-4,220330003-4,2306,1515,443,91,28,229,230,1914,1307,328,79,27,173,176,1444,1036,255,153,470,236,195,39,518,478,8,32,456,322,52,82
2896,East Baton Rouge,033,3-40,22033003-40,2272,1687,247,113,37,188,198,1828,1397,171,91,30,139,143,1616,1330,162,124,351,205,125,21,815,778,5,32,450,347,32,71
2806,East Baton Rouge,033,3-41,22033003-41,3122,1941,784,209,26,162,174,2507,1659,577,135,19,117,124,2012,1446,420,146,581,235,310,36,882,822,14,46,549,389,96,64
8206,East Baton Rouge,033,3-42,22033003-42,1985,130,1799,19,15,22,32,1364,119,1210,16,8,11,19,950,61,853,36,730,14,697,19,47,33,10,4,173,14,146,13
2914,East Baton Rouge,033,3-43,22033003-43,1348,1093,128,39,20,68,66,1060,884,88,28,18,42,48,1003,860,93,50,201,126,67,8,512,501,2,9,290,233,24,33
2894,East Baton Rouge,033,3-44,22033003-44,3214,270,1946,56,45,897,1025,2276,189,1439,47,30,571,627,1104,61,965,78,797,26,747,24,43,14,24,5,264,21,194,49
2797,East Baton Rouge,033,3-45,22033003-45,1906,1333,304,79,21,169,192,1526,1116,213,55,18,124,136,1266,972,208,86,332,165,141,26,557,525,6,26,377,282,61,34
2767,East Baton Rouge,033,3-46,22033003-46,1662,1327,174,31,21,109,110,1249,1031,102,20,21,75,68,1072,960,80,32,165,94,60,11,657,638,5,14,250,228,15,7
2871,East Baton Rouge,033,3-47,22033003-47,2885,2240,386,94,39,126,152,2260,1794,285,65,29,87,104,1971,1600,250,121,405,209,176,20,1027,981,10,36,539,410,64,65
2870,East Baton Rouge,033,3-48,22033003-48,2312,1533,382,215,70,112,134,1695,1154,265,150,60,66,74,1642,1145,310,187,382,127,209,46,725,687,7,31,535,331,94,110
2891,East Baton Rouge,033,3-49,22033003-49,2147,1163,699,141,28,116,144,1778,992,569,108,21,88,105,1319,807,383,129,469,130,301,38,467,426,9,32,383,251,73,59
2895,East Baton Rouge,033,3-5,220330003-5,6622,3824,1682,474,101,541,823,5926,3552,1462,403,86,423,671,1468,799,455,214,526,164,300,62,375,328,8,39,567,307,147,113
2889,East Baton Rouge,033,3-50,22033003-50,3320,2029,662,367,47,215,276,2808,1736,546,316,40,170,222,1428,1040,263,125,466,237,182,47,486,456,6,24,476,347,75,54
2884,East Baton Rouge,033,3-51,22033003-51,1406,941,241,138,15,71,85,1245,874,197,110,11,53,61,701,556,109,36,206,117,80,9,318,303,4,11,177,136,25,16
2813,East Baton Rouge,033,3-52,22033003-52,2968,1615,1040,121,38,154,173,2593,1521,808,96,31,137,151,1422,933,348,141,496,216,252,28,468,413,11,44,458,304,85,69
2868,East Baton Rouge,033,3-53,22033003-53,1625,1085,392,29,27,92,100,1245,861,261,22,21,80,78,964,734,170,60,246,104,130,12,423,399,3,21,295,231,37,27
2776,East Baton Rouge,033,3-54,22033003-54,843,108,625,8,7,95,112,560,94,386,6,7,67,76,324,44,255,25,196,8,173,15,27,22,4,1,101,14,78,9
2926,East Baton Rouge,033,3-55,22033003-55,1988,152,1691,42,19,84,93,1577,111,1372,35,9,50,53,1279,108,1110,61,972,38,919,15,62,34,20,8,245,36,171,38
2890,East Baton Rouge,033,3-56,22033003-56,2022,1341,251,320,35,77,98,1492,1013,197,191,29,62,75,1611,1180,221,210,365,162,167,36,717,678,1,38,529,340,53,136
3362,East Baton Rouge,033,3-57,22033003-57,3966,1057,1685,208,46,970,1136,2793,923,1097,163,21,589,698,1061,520,415,126,400,87,283,30,288,259,10,19,373,174,122,77
3353,East Baton Rouge,033,3-58,22033003-58,1266,628,568,27,9,34,33,913,475,394,18,7,19,16,904,459,398,47,406,64,330,12,323,303,4,16,175,92,64,19
3349,East Baton Rouge,033,3-59,22033003-59,1914,959,665,162,28,100,125,1504,825,454,121,24,80,89,1444,783,462,199,506,131,325,50,474,428,11,35,464,224,126,114
2768,East Baton Rouge,033,3-6,220330003-6,2066,1846,58,28,39,95,82,1603,1463,29,15,36,60,54,1350,1288,26,36,214,189,22,3,839,816,2,21,297,283,2,12
3360,East Baton Rouge,033,3-60,22033003-60,2681,1539,859,170,5,108,140,2064,1271,582,124,5,82,101,1403,1059,263,81,378,168,190,20,628,601,2,25,397,290,71,36
3359,East Baton Rouge,033,3-61,22033003-61,2437,2012,155,18,49,203,225,1811,1538,96,13,40,124,143,1408,1255,97,56,232,151,71,10,769,752,1,16,407,352,25,30
